label,index,OBJECTID,YearBuilt1,HEIGHT,UseDescription,orientation,street_width,second_type,idx,building_reference
residential_2,19408,19408,1978,6,Residential,84.99999999999997,5.559999999999987,Housing,19408,7720327DG1072B
residential_4,30497,30497,1950,3,Residential,79.99999999999999,11.809999999999999,Housing,30497,8834014DG1083D
residential_2,21472,21472,1950,9,Residential,285.0,9.519999999999994,Housing,21472,7925808DG1072D
residential_0,6750,6750,1960,9,Residential,285.0,10.409999999999986,Housing,6750,6513401DG1061B
residential_1,18867,18867,1950,3,Residential,265.0,9.929999999999994,Housing,18867,7710323DG1071B
residential_3,8941,8941,1962,3,Residential,9.999999999999986,9.899999999999997,Housing,8941,6807118DG1060B
residential_0,4655,4655,2006,3,Residential,90.0,8.569999999999997,Housing,4655,5792072DF1959H
residential_0,6581,6581,1955,9,Residential,75.0,11.829999999999993,Housing,6581,6422316DG1062B
residential_3,14633,14633,1952,6,Residential,185.0,9.70999999999999,Housing,14633,7230077DG1073D
residential_2,6610,6610,1960,6,Residential,145.0,36.879999999999995,Housing,6610,6422341DG1062B
residential_3,18927,18927,1905,3,Residential,345.0,13.929999999999987,Housing,18927,7712008DG1071B
residential_2,8801,8801,1960,3,Residential,29.99999999999999,12.189999999999987,Housing,8801,6727614DG1062D
residential_0,4484,4484,2011,6,Residential,260.0,8.609999999999996,Housing,4484,5701217DG1050B
residential_2,4715,4715,1975,3,Residential,109.99999999999997,7.519999999999992,Housing,4715,5800205DG1050B
residential_2,2188,2188,1998,3,Residential,174.99999999999997,12.209999999999994,Housing,2188,0589813DF2908G
residential_4,23437,23437,2015,12,Residential,349.99999999999994,10.079999999999988,Housing,23437,8130132DG1083D
residential_3,32743,32743,1971,3,Residential,165.0,11.959999999999994,Housing,32743,9217318DG1091B
residential_3,26352,26352,1900,3,Residential,345.0,14.869999999999996,Housing,26352,8512014DG1081B
residential_0,30945,30945,1970,18,Residential,124.99999999999999,44.48999999999999,Housing,30945,8931504DG1083D
residential_0,5479,5479,1962,3,Residential,285.0,12.159999999999991,Housing,5479,6219340DG1061B
residential_1,24257,24257,2020,9,Residential,260.0,6.319999999999992,Housing,24257,8225688DG1082D
residential_0,35123,35123,1986,3,Residential,79.99999999999999,111.8,Housing,35123,9427314DG1092D
residential_2,32840,32840,2008,9,Residential,165.0,11.749999999999991,Housing,32840,9218332DG1091B
residential_0,11156,11156,1944,3,Residential,185.0,10.07,Housing,11156,7008519DG1070B
residential_3,4816,4816,2021,3,Residential,9.999999999999986,17.069999999999997,Housing,4816,5912602DG1051B
residential_3,16835,16835,1900,9,Residential,14.999999999999977,1.469999999999992,Housing,16835,7518003DG1071B
residential_3,8493,8493,1991,3,Residential,14.999999999999977,10.149999999999999,Housing,8493,6722208DG1062B
residential_2,18624,18624,2002,9,Residential,315.0,36.40999999999999,Housing,18624,7638644DG1073D
residential_2,302,302,2003,3,Residential,349.99999999999994,9.969999999999994,Housing,302,0021002DG2002A
residential_4,13053,13053,2000,21,Residential,185.0,22.76,Housing,13053,7122607DG1072B
residential_2,6913,6913,1956,3,Residential,345.0,7.819999999999995,Housing,6913,6519702DG1061B
residential_2,14930,14930,1962,3,Residential,134.99999999999997,8.019999999999992,Housing,14930,7237433DG1073D
residential_0,37137,37137,1990,3,Residential,205.0,12.329999999999993,Housing,37137,9828316DG1092D
residential_1,26243,26243,1970,3,Residential,255.00000000000003,11.749999999999991,Housing,26243,8507436DG1080B
residential_4,32951,32951,1966,6,Residential,75.0,7.969999999999989,Housing,32951,9221422DG1092B
residential_3,24346,24346,1880,3,Residential,185.0,5.099999999999985,Housing,24346,8226727DG1082D
residential_2,11047,11047,1984,9,Residential,134.99999999999997,7.919999999999986,Housing,11047,6937307DG1063D
residential_2,8582,8582,1952,3,Residential,225.00000000000003,9.639999999999993,Housing,8582,6723257DG1062B
residential_2,8613,8613,1958,3,Residential,134.99999999999997,10.009999999999993,Housing,8613,6723720DG1062B
residential_2,182,182,2005,3,Residential,174.99999999999997,9.78,Housing,182,0018542DG2001A
residential_2,1161,1161,1973,3,Residential,129.99999999999997,39.96,Housing,1161,0219017DG2001A
residential_2,13142,13142,1958,3,Residential,4.999999999999993,9.759999999999993,Housing,13142,7129303DG1072D
residential_3,14821,14821,1920,6,Residential,189.99999999999997,14.019999999999989,Housing,14821,7235826DG1073D
residential_0,6802,6802,1991,3,Residential,24.999999999999996,44.63999999999999,Housing,6802,6516505DG1061B
residential_4,6490,6490,1984,12,Residential,99.99999999999999,11.889999999999997,Housing,6490,6419704DG1061B
residential_3,14722,14722,1950,3,Residential,9.999999999999986,16.5,Housing,14722,7234003DG1073D
residential_1,18836,18836,1935,3,Residential,265.0,9.929999999999994,Housing,18836,7709324DG1070B
residential_1,22949,22949,2023,12,Residential,265.0,12.109999999999987,Housing,22949,8034804DG1083D
residential_2,16627,16627,2007,9,Residential,79.99999999999999,11.77,Housing,16627,7510114DG1071B
residential_0,32652,32652,1950,3,Residential,260.0,8.239999999999997,Housing,32652,9216019DG1091B
residential_1,23526,23526,1998,3,Residential,45.0,31.439999999999994,Housing,23526,8133805DG1083D
residential_4,28351,28351,1965,9,Residential,79.99999999999999,12.169999999999995,Housing,28351,8634107DG1083D
residential_2,19459,19459,1972,15,Residential,115.0,10.629999999999992,Housing,19459,7722521DG1072B
residential_0,30757,30757,1970,15,Residential,300.0,26.609999999999985,Housing,30757,8916201DG1081B
residential_1,23466,23466,1960,3,Residential,260.0,9.919999999999991,Housing,23466,8131031DG1083D
residential_4,32712,32712,1970,6,Residential,260.0,8.189999999999994,Housing,32712,9217027DG1091B
residential_2,2248,2248,1991,3,Residential,174.99999999999997,6.389999999999987,Housing,2248,0591709DF2909G
residential_4,28180,28180,1961,3,Residential,79.99999999999999,9.91,Housing,28180,8632420DG1083D
residential_2,28211,28211,1955,6,Residential,170.0,9.99,Housing,28211,8632475DG1083D
residential_0,19519,19519,2001,6,Residential,79.99999999999999,8.659999999999998,Housing,19519,7723003DG1072B
residential_4,21563,21563,1999,3,Residential,260.0,9.99999999999999,Housing,21563,7929331DG1072D
residential_0,30617,30617,1976,24,Residential,270.0,99.03,Housing,30617,8908424DG1080B
residential_3,14662,14662,1985,6,Residential,349.99999999999994,11.98999999999999,Housing,14662,7232705DG1073D
residential_2,6641,6641,2003,9,Residential,255.00000000000003,10.289999999999988,Housing,6641,6424531DG1062B
residential_4,22809,22809,1958,3,Residential,79.99999999999999,3.5599999999999983,Housing,22809,8030822DG1083D
residential_0,16767,16767,1989,9,Residential,335.0,0.0,Housing,16767,7513351DG1071B
residential_2,4744,4744,1999,3,Residential,295.0,8.299999999999988,Housing,4744,5857116DG1055F
residential_2,4847,4847,1978,3,Residential,240.0,14.8,Housing,4847,5912632DG1051B
residential_0,16864,16864,2008,12,Residential,245.0,8.199999999999998,Housing,16864,7518026DG1071B
residential_3,11296,11296,1903,3,Residential,4.999999999999993,7.92999999999999,Housing,11296,7013306DG1071B
residential_2,8753,8753,1992,6,Residential,215.0,8.349999999999993,Housing,8753,6726642DG1062D
residential_1,353,353,1958,3,Residential,280.0,11.94999999999999,Housing,353,0028020DG2002C
residential_1,13002,13002,1948,6,Residential,185.0,9.839999999999991,Housing,13002,7117816DG1071B
residential_0,1021,1021,1935,6,Residential,124.99999999999999,6.739999999999994,Housing,1021,0179815DF2907G
residential_3,26092,26092,1957,3,Residential,170.0,9.819999999999999,Housing,26092,8433717DG1083D
residential_0,26303,26303,1965,12,Residential,255.00000000000003,11.900000000000002,Housing,26303,8509618DG1080B
residential_2,30914,30914,1953,3,Residential,34.999999999999986,8.0,Housing,30914,8929301DG1082D
residential_0,37077,37077,2001,3,Residential,14.999999999999977,16.409999999999997,Housing,37077,9828201DG1092D
residential_3,32811,32811,1959,3,Residential,345.0,12.069999999999988,Housing,32811,9218302DG1091B
residential_2,23644,23644,1975,6,Residential,280.0,10.049999999999992,Housing,23644,8148002DG1084D
residential_2,32530,32530,1972,3,Residential,349.99999999999994,12.059999999999999,Housing,32530,9214702DG1091B
residential_2,21741,21741,1976,15,Residential,265.0,12.039999999999992,Housing,21741,7934611DG1073D
residential_1,30435,30435,1930,6,Residential,215.0,28.169999999999995,Housing,30435,8833119DG1083D
residential_3,6463,6463,1961,3,Residential,345.0,6.899999999999992,Housing,6463,6419203DG1061B
residential_3,14440,14440,1880,3,Residential,170.0,7.6599999999999975,Housing,14440,7226445DG1072D
residential_3,4566,4566,1962,3,Residential,14.999999999999977,11.659999999999991,Housing,4566,5718302DG1051B
residential_0,8571,8571,1974,6,Residential,225.00000000000003,9.669999999999991,Housing,8571,6723251DG1062B
residential_2,22528,22528,1936,9,Residential,154.99999999999997,10.61,Housing,22528,8023622DG1082B
residential_3,18457,18457,2002,15,Residential,355.0,0.0,Housing,18457,7632305DG1073D
residential_3,171,171,1971,3,Residential,170.0,33.579999999999984,Housing,171,0018533DG2001A
residential_4,19838,19838,1920,3,Residential,170.0,8.25,Housing,19838,7810322DG1071B
residential_2,37255,37255,1977,3,Residential,215.0,11.889999999999997,Housing,37255,9832407DG1093D
residential_3,23947,23947,1905,3,Residential,4.999999999999993,30.329999999999995,Housing,23947,8213116DG1081B
residential_3,24024,24024,1900,3,Residential,9.999999999999986,5.749999999999996,Housing,24024,8215019DG1081B
residential_2,35350,35350,1960,15,Residential,124.99999999999999,15.189999999999992,Housing,35350,9436803DG1093D
residential_2,37315,37315,1990,3,Residential,34.999999999999986,16.979999999999993,Housing,37315,9833512DG1093D
residential_2,37084,37084,1988,3,Residential,9.999999999999986,24.050000000000004,Housing,37084,9828206DG1092D
residential_3,17769,17769,1941,6,Residential,165.0,5.739999999999993,Housing,17769,7615303DG1071B
residential_3,24164,24164,1901,3,Residential,4.999999999999993,5.10999999999999,Housing,24164,8225606DG1082D
residential_0,23807,23807,1956,3,Residential,270.0,20.559999999999985,Housing,23807,8209350DG1080B
residential_3,11265,11265,1989,3,Residential,94.99999999999999,10.139999999999995,Housing,11265,7013217DG1071B
residential_0,16897,16897,1940,3,Residential,49.99999999999999,5.189999999999988,Housing,16897,7518410DG1071B
residential_2,22468,22468,1936,3,Residential,335.0,36.989999999999995,Housing,22468,8022701DG1082B
residential_2,1343,1343,1991,3,Residential,109.99999999999997,10.439999999999998,Housing,1343,0287112DF2908G
residential_2,31588,31588,1953,6,Residential,124.99999999999999,27.06,Housing,31588,9028203DG1092D
residential_2,31619,31619,1977,6,Residential,29.99999999999999,15.859999999999994,Housing,31619,9031002DG1093D
residential_3,14691,14691,1935,3,Residential,170.0,0.0,Housing,14691,7232724DG1073D
residential_1,14500,14500,1983,12,Residential,260.0,9.78,Housing,14500,7228718DG1072D
residential_2,6523,6523,2014,15,Residential,0.0,9.439999999999996,Housing,6523,6420021DG1062B
residential_3,16794,16794,1940,9,Residential,165.0,6.729999999999991,Housing,16794,7516715DG1071B
residential_3,16405,16405,1962,3,Residential,180.0,9.91,Housing,16405,7431114DG1073D
residential_0,4426,4426,2000,3,Residential,189.99999999999997,8.109999999999996,Housing,4426,5699424DF1959H
residential_3,25199,25199,1963,3,Residential,349.99999999999994,9.759999999999993,Housing,25199,8331104DG1083D
residential_2,23704,23704,1980,3,Residential,210.0,8.999999999999988,Housing,23704,8187115DF1988H
residential_0,14780,14780,2009,6,Residential,235.0,15.909999999999998,Housing,14780,7234072DG1073D
residential_0,14411,14411,1982,12,Residential,174.99999999999997,22.89999999999999,Housing,14411,7225606DG1072D
residential_1,25088,25088,1900,3,Residential,260.0,9.809999999999993,Housing,25088,8328635DG1082D
residential_4,16685,16685,1920,12,Residential,285.0,9.099999999999994,Housing,16685,7511245DG1071B
residential_2,4537,4537,1999,6,Residential,104.99999999999997,52.06999999999999,Housing,4537,5714601DG1051B
residential_2,23615,23615,2021,6,Residential,355.0,9.939999999999996,Housing,23615,8146004DG1084D
residential_2,32561,32561,1975,3,Residential,260.0,12.339999999999996,Housing,32561,9215022DG1091B
residential_4,5958,5958,1959,3,Residential,280.0,4.9199999999999955,Housing,5958,6318750DG1061B
residential_2,30464,30464,1963,3,Residential,170.0,10.589999999999991,Housing,30464,8833520DG1083D
residential_0,37204,37204,1988,3,Residential,305.0,22.47999999999999,Housing,37204,9831203DG1093D
residential_2,37195,37195,1990,3,Residential,124.99999999999999,12.009999999999996,Housing,37195,9831113DG1093D
residential_0,24075,24075,1970,6,Residential,75.0,24.14999999999999,Housing,24075,8216501DG1081B
residential_1,23916,23916,1930,3,Residential,280.0,7.849999999999991,Housing,23916,8212429DG1081B
residential_2,35301,35301,1960,15,Residential,305.0,76.63,Housing,35301,9436205DG1093D
residential_0,35090,35090,1963,3,Residential,305.0,11.939999999999985,Housing,35090,9426526DG1092D
residential_3,17678,17678,1938,3,Residential,165.0,48.35999999999999,Housing,17678,7612132DG1071B
residential_2,8520,8520,2000,9,Residential,180.0,9.849999999999996,Housing,8520,6722229DG1062B
residential_3,11374,11374,1934,3,Residential,0.0,9.769999999999994,Housing,11374,7015606DG1071B
residential_0,16986,16986,1919,3,Residential,34.999999999999986,7.789999999999999,Housing,16986,7519167DG1071B
residential_2,31708,31708,1966,9,Residential,349.99999999999994,6.909999999999995,Housing,31708,9033004DG1093D
residential_2,13271,13271,1991,6,Residential,320.0,63.17999999999999,Housing,13271,7134401DG1073D
residential_2,14883,14883,1957,3,Residential,225.00000000000003,11.749999999999991,Housing,14883,7236710DG1073D
residential_3,18406,18406,1988,3,Residential,345.0,9.929999999999994,Housing,18406,7629203DG1072D
residential_3,8460,8460,1991,3,Residential,0.0,9.649999999999997,Housing,8460,6721614DG1062B
residential_2,22439,22439,2007,9,Residential,154.99999999999997,5.149999999999989,Housing,22439,8022521DG1082B
residential_2,3186,3186,2004,3,Residential,300.0,29.999999999999996,Housing,3186,4931810DG1043C
residential_0,31648,31648,1964,3,Residential,305.0,6.439999999999991,Housing,31648,9031418DG1093D
residential_1,19929,19929,1960,3,Residential,245.0,7.149999999999992,Housing,19929,7814131DG1071B
residential_2,37344,37344,1983,3,Residential,215.0,22.89999999999999,Housing,37344,9833809DG1093D
residential_0,21953,21953,2003,3,Residential,165.0,0.0,Housing,21953,8013402DG1081B
residential_3,26030,26030,1959,3,Residential,349.99999999999994,9.929999999999994,Housing,26030,8432709DG1083D
residential_2,35241,35241,1958,3,Residential,34.999999999999986,11.419999999999993,Housing,35241,9431203DG1093D
residential_3,28122,28122,1958,3,Residential,349.99999999999994,9.929999999999994,Housing,28122,8631704DG1083D
residential_4,23755,23755,1965,3,Residential,75.0,11.919999999999995,Housing,23755,8206509DG1080B
residential_2,5818,5818,1969,3,Residential,195.00000000000003,12.039999999999992,Housing,5818,6317525DG1061B
residential_1,30524,30524,1950,3,Residential,260.0,15.679999999999989,Housing,30524,8834032DG1083D
residential_1,21650,21650,1931,9,Residential,260.0,9.859999999999998,Housing,21650,7931529DG1073D
residential_3,14551,14551,1970,3,Residential,170.0,107.93,Housing,14551,7229618DG1072D
residential_0,25259,25259,1931,6,Residential,230.0,29.709999999999997,Housing,25259,8331416DG1083D
residential_1,16454,16454,1930,6,Residential,79.99999999999999,9.889999999999995,Housing,16454,7431513DG1073D
residential_2,4477,4477,1978,6,Residential,165.0,43.18999999999998,Housing,4477,5701214DG1050B
residential_4,17728,17728,1900,3,Residential,69.99999999999997,7.869999999999998,Housing,17728,7614808DG1071B
residential_4,23846,23846,1908,3,Residential,280.0,11.819999999999988,Housing,23846,8210833DG1081B
residential_2,37354,37354,1992,6,Residential,29.99999999999999,7.769999999999992,Housing,37354,9833815DG1093D
residential_1,19939,19939,1955,9,Residential,79.99999999999999,0.0,Housing,19939,7814143DG1071B
residential_0,13321,13321,1957,6,Residential,260.0,41.86,Housing,13321,7134443DG1073D
residential_2,1093,1093,1998,9,Residential,94.99999999999999,19.81,Housing,1093,0188303DF2908G
residential_2,31658,31658,1950,3,Residential,34.999999999999986,15.669999999999986,Housing,31658,9031804DG1093D
